thermo          100
thermo_style    custom step temp c_ctemp pe ke etotal press
dump            traj all custom ${DUMPEVERY} trajectories/${MODEL}_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/${MODEL}_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/model_b_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/model_b_ramp_1200K.lammpstrj id type xu yu zu
dump_modify     traj sort id

# CONTINUOUS HEAT-UP: NO velocity re-initialization. The carried-over state is
# brought to TSTAGE by the thermostat (the start structure is ~300 K from
# Phase 4/5 equilibration; each later stage continues from the previous final).
fix             nvt mobile nvt temp ${TSTAGE} ${TSTAGE} ${TDAMP}
fix             nvt mobile nvt temp 1200 ${TSTAGE} ${TDAMP}
fix             nvt mobile nvt temp 1200 1200 ${TDAMP}
fix             nvt mobile nvt temp 1200 1200 25
timestep        ${DT}
timestep        0.25
run             ${NSTEPS}
run             40000

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:

- pair reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 number =  {4--5},
 pages =   {245--259}
}

- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 pages =   {245--259}
}

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

WARNING: Fix recenter should come after all other integration fixes (src/fix_recenter.cpp:130)
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 2 2 7
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reaxff, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Per MPI rank memory allocation (min/avg/max) = 88.02 | 88.02 | 88.02 Mbytes
   Step          Temp         c_ctemp         PotEng         KinEng         TotEng         Press     
     11200   1118.4888      1358.165      -7417.4501      226.71219     -7190.7379      15483.264    
     11300   916.70302      1113.1394     -7406.7787      185.81119     -7220.9675      28563.772    
     11400   865.36629      1050.8019     -7402.7791      175.40549     -7227.3736      12591.432    
     11500   1088.1589      1321.3358     -7391.9091      220.56446     -7171.3447      6192.0508    
     11600   1140.7319      1385.1745     -7378.5277      231.22075     -7147.307       16450.623    
     11700   1035.8287      1257.792      -7376.0936      209.95739     -7166.1362      14749.848    
     11800   932.86381      1132.7632     -7391.8014      189.08691     -7202.7145      31331.794    
     11900   967.14339      1174.3884     -7417.7887      196.03521     -7221.7535      4587.9623    
     12000   1079.5263      1310.8533     -7427.2064      218.81466     -7208.3918      8396.3532    
     12100   790.65383      960.07965     -7370.4211      160.26164     -7210.1595      29753.25     
     12200   1055.0788      1281.1672     -7415.7317      213.85929     -7201.8724      6921.6239    
     12300   1070.6672      1300.0959     -7424.0432      217.01899     -7207.0242      11538.487    
     12400   942.57016      1144.5495     -7405.3238      191.05434     -7214.2695      13713.174    
     12500   955.75029      1160.5539     -7396.4258      193.72588     -7202.6999      23911.476    
     12600   918.30021      1115.0788     -7369.7628      186.13494     -7183.6278      28296.853    
     12700   1160.2502      1408.8753     -7403.9137      235.17702     -7168.7366      7767.0729    
     12800   930.34487      1129.7045     -7395.3746      188.57633     -7206.7983      38478.348    
     12900   903.90319      1097.5967     -7407.6197      183.21673     -7224.403       30212.827    
     13000   818.57105      993.97913     -7395.7408      165.92033     -7229.8205      21217.371    
     13100   995.96763      1209.3893     -7410.4264      201.87774     -7208.5487      14899.74     
     13200   968.45878      1175.9857     -7353.2892      196.30183     -7156.9874      14811.77     
     13300   1023.6231      1242.9709     -7351.5054      207.48337     -7144.022       16793.37     
     13400   1144.6428      1389.9234     -7391.3243      232.01347     -7159.3109      2299.6135    
     13500   920.77364      1118.0823     -7396.5694      186.63629     -7209.9331      23485.789    
     13600   923.82775      1121.7908     -7409.8544      187.25534     -7222.599       17978.378    
     13700   947.05275      1149.9926     -7399.7521      191.96294     -7207.7892      10660.788    
     13800   1029.7519      1250.413      -7387.8282      208.72565     -7179.1026      26588.221    
     13900   976.72751      1186.0263     -7376.5473      197.97786     -7178.5694      4357.432     
     14000   826.06007      1003.0729     -7396.8476      167.43831     -7229.4093      7044.2376    
     14100   946.0147       1148.7321     -7442.1619      191.75253     -7250.4094      33368.178    
     14200   1028.39        1248.7592     -7449.7322      208.44959     -7241.2826      19078.47     
     14300   981.04127      1191.2644     -7386.2959      198.85224     -7187.4437      24806.153    
     14400   987.11172      1198.6357     -7363.3046      200.08269     -7163.2219      8124.8448    
     14500   1033.0278      1254.3909     -7388.1845      209.38965     -7178.7948      17597.217    
     14600   985.18782      1196.2995     -7410.1037      199.69273     -7210.411       14216.791    
     14700   1095.0912      1329.7535     -7447.6835      221.96959     -7225.7139      25278.463    
     14800   918.74139      1115.6145     -7430.0421      186.22436     -7243.8177      18383.314    
     14900   826.65648      1003.7972     -7417.0078      167.5592      -7249.4486      11079.34     
     15000   973.61676      1182.2489     -7408.797       197.34733     -7211.4497      17546.257    
     15100   1116.4975      1355.747      -7411.0875      226.30856     -7184.779       17325.423    
     15200   1128.8202      1370.7103     -7415.6203      228.80631     -7186.814       11207.865    
     15300   822.62186      998.89797     -7383.9223      166.74141     -7217.1809      29596.863    
     15400   970.99397      1179.0641     -7430.6353      196.8157      -7233.8196      2143.436     
     15500   807.91227      981.03632     -7400.5518      163.75984     -7236.792       17517.418    
     15600   1232.8795      1497.068      -7444.1612      249.89862     -7194.2626      6524.8673    
     15700   1042.9336      1266.4194     -7403.9558      211.39752     -7192.5583      14524.283    
     15800   1052.3527      1277.8568     -7425.2083      213.30671     -7211.9016      3866.4307    
     15900   815.34442      990.06108     -7421.9382      165.2663      -7256.6719      5419.6534    
     16000   852.01944      1034.595      -7418.6068      172.70015     -7245.9066      23998.47     
     16100   1065.7291      1294.0996     -7427.7422      216.01805     -7211.7242     -1977.7038    
     16200   980.03896      1190.0473     -7410.8759      198.64908     -7212.2268      35846.825    
     16300   1091.5848      1325.4958     -7424.839       221.25886     -7203.5801      9064.6242    
     16400   1032.3758      1253.5992     -7413.5921      209.25751     -7204.3346      28860.82     
     16500   729.63497      885.98533     -7389.2124      147.89342     -7241.319       5369.5715    
     16600   863.819        1048.9231     -7413.7525      175.09187     -7238.6606      14619.485    
     16700   1160.0829      1408.6721     -7432.0214      235.14311     -7196.8783      18565.787    
     16800   922.23158      1119.8526     -7381.5004      186.93181     -7194.5686      8721.7838    
     16900   1076.7696      1307.5059     -7386.2882      218.2559      -7168.0323      20118.243    
     17000   1304.6969      1584.2748     -7386.1471      264.45565     -7121.6914      16968.133    
     17100   985.71589      1196.9407     -7367.4375      199.79976     -7167.6377      173.06418    
     17200   940.09548      1141.5445     -7396.0726      190.55273     -7205.5199      24777.879    
     17300   1013.904       1231.1692     -7414.9627      205.51336     -7209.4493      17584.242    
     17400   951.58332      1155.494      -7398.8739      192.88126     -7205.9927      35365.564    
     17500   1101.1883      1337.1572     -7371.2973      223.20545     -7148.0918      15279.415    
     17600   1113.1476      1351.6793     -7359.5492      225.62955     -7133.9197      49392.967    
     17700   1144.9532      1390.3003     -7395.2654      232.07638     -7163.189       40966.468    
     17800   873.89659      1061.1601     -7364.7035      177.13454     -7187.569       24121.175    
     17900   1018.8906      1237.2243     -7398.115       206.52412     -7191.5909      30388.466    
     18000   939.7983       1141.1836     -7379.9095      190.49249     -7189.417       17592.729    
     18100   1057.6419      1284.2794     -7368.9634      214.37881     -7154.5845      28539.056    
     18200   1246.9343      1514.1345     -7361.0796      252.74745     -7108.3322      14754.004    
     18300   1319.8968      1602.7319     -7363.5093      267.5366      -7095.9727      12098.647    
     18400   1175.0768      1426.879      -7410.387       238.18229     -7172.2047      16697.56     
     18500   1000.8178      1215.2787     -7408.2028      202.86084     -7205.3419      2211.4943    
     18600   869.1933       1055.449      -7389.7651      176.18121     -7213.5839      11270.746    
     18700   958.18561      1163.5111     -7389.2941      194.21951     -7195.0746      7409.2303    
     18800   1092.291       1326.3533     -7371.8436      221.40201     -7150.4416      12396.626    
     18900   1129.2113      1371.1852     -7371.8933      228.88559     -7143.0077      26548.113    
     19000   1062.0692      1289.6555     -7395.1028      215.2762      -7179.8266      20643.734    
     19100   1027.0332      1247.1118     -7408.1892      208.17459     -7200.0146      34757.039    
     19200   938.82597      1140.003      -7404.9832      190.29541     -7214.6878      15412.921    
     19300   850.88288      1033.2149     -7372.1774      172.46978     -7199.7077      15997.635    
     19400   1244.157       1510.7621     -7403.0719      252.18452     -7150.8874      7554.9671    
     19500   1088.3569      1321.5763     -7390.766       220.6046      -7170.1614      31314.803    
     19600   838.24712      1017.8715     -7356.8331      169.90857     -7186.9245      16175.622    
     19700   1105.0665      1341.8665     -7406.1866      223.99155     -7182.195       16863.202    
     19800   1158.3631      1406.5837     -7411.5739      234.7945      -7176.7794      11423.17     
     19900   949.29505      1152.7154     -7395.3124      192.41744     -7202.895       23196.3      
     20000   877.14222      1065.1013     -7421.0953      177.79241     -7243.3029      7577.7681    
     20100   876.17167      1063.9227     -7424.3411      177.59569     -7246.7454      16480.287    
     20200   944.69828      1147.1336     -7394.481       191.4857      -7202.9953      17036.94     
     20300   1067.8709      1296.7004     -7372.3991      216.45218     -7155.947       25446.874    
     20400   932.95309      1132.8716     -7360.6945      189.105       -7171.5895      18218.715    
     20500   978.40357      1188.0615     -7405.6611      198.31759     -7207.3436      32362.128    
     20600   947.98728      1151.1274     -7420.3852      192.15236     -7228.2328      24781.319    
     20700   1130.4986      1372.7483     -7447.1071      229.14651     -7217.9606      13989.955    
     20800   946.20901      1148.9681     -7372.7722      191.79191     -7180.9802      12443.45     
     20900   1137.7335      1381.5336     -7362.183       230.61299     -7131.57        2899.4113    
     21000   1028.9038      1249.3832     -7358.7108      208.55374     -7150.1571      16310.772    
     21100   893.51904      1084.9874     -7380.1596      181.11192     -7199.0477      8053.5       
     21200   1032.0114      1253.1567     -7416.615       209.18363     -7207.4314      16434.787    
     21300   1050.4413      1275.5359     -7421.6814      212.91929     -7208.7621      2790.7384    
     21400   902.68405      1096.1164     -7408.1744      182.96962     -7225.2048      13541.201    
     21500   850.4097       1032.6403     -7443.1156      172.37386     -7270.7417     -3371.0093    
     21600   816.29144      991.21104     -7447.1199      165.45826     -7281.6617      10809.633    
     21700   897.65975      1090.0154     -7429.7211      181.95122     -7247.7699      17359.887    
     21800   1043.5669      1267.1884     -7432.0525      211.52589     -7220.5266      35917.534    
     21900   901.08532      1094.175      -7384.5663      182.64556     -7201.9208      16046.996    
     22000   1031.2519      1252.2344     -7395.8017      209.02968     -7186.772       33449.997    
     22100   1077.5268      1308.4254     -7405.2453      218.40939     -7186.8359      20309.233    
     22200   942.44184      1144.3937     -7424.2909      191.02833     -7233.2625      28836.405    
     22300   849.56047      1031.6091     -7426.7148      172.20173     -7254.5131      1701.1285    
     22400   977.83761      1187.3742     -7417.6463      198.20288     -7219.4434      3096.6274    
     22500   1016.3167      1234.0989     -7398.1818      206.00241     -7192.1794      20715.236    
     22600   1016.5453      1234.3764     -7395.5002      206.04873     -7189.4514      9569.9239    
     22700   1007.6744      1223.6046     -7390.8829      204.25064     -7186.6322      8327.725     
     22800   1054.0613      1279.9316     -7411.9616      213.65305     -7198.3086      13080.83     
     22900   841.74288      1022.1164     -7405.8307      170.61714     -7235.2136      6313.5822    
     23000   911.54628      1106.8776     -7421.904       184.76595     -7237.138       17312.354    
     23100   1018.6394      1236.9192     -7407.2143      206.47319     -7200.7411      20102.344    
     23200   1200.9907      1458.3458     -7402.6237      243.4349      -7159.1888      37343.917    
     23300   1011.9951      1228.8511     -7379.4186      205.12642     -7174.2922      17034.621    
     23400   1013.9712      1231.2507     -7395.0407      205.52697     -7189.5138      17208.375    
     23500   1007.3432      1223.2025     -7403.5954      204.18351     -7199.4119      594.07975    
     23600   956.83891      1161.8758     -7399.2806      193.94654     -7205.3341      14951.123    
     23700   1067.5001      1296.2501     -7398.4788      216.37701     -7182.1018      16142.088    
     23800   1028.8377      1249.3029     -7340.463       208.54034     -7131.9226      10776.442    
     23900   1063.2399      1291.077      -7370.5157      215.5135      -7155.0022      5829.9887    
     24000   1003.082       1218.0281     -7394.9834      203.31978     -7191.6636      5282.6441    
     24100   1028.1666      1248.488      -7409.091       208.40431     -7200.6867      16916.423    
     24200   894.05259      1085.6353     -7404.5959      181.22006     -7223.3758      16026.342    
     24300   858.95325      1043.0147     -7416.9531      174.1056      -7242.8475      19914.396    
     24400   907.24752      1101.6577     -7422.5286      183.89461     -7238.634       4384.7858    
     24500   1086.6474      1319.5005     -7422.211       220.25809     -7201.9529      19012.351    
     24600   1051.0343      1276.256      -7389.3247      213.03949     -7176.2852      20940.041    
     24700   1144.4624      1389.7044     -7398.2251      231.9769      -7166.2482      7879.6184    
     24800   955.27714      1159.9794     -7407.8161      193.62998     -7214.1861      20814.538    
     24900   942.75638      1144.7756     -7430.8243      191.09208     -7239.7322      17991.54     
     25000   931.86605      1131.5516     -7419.8182      188.88467     -7230.9335      21653.797    
     25100   955.14755      1159.822      -7403.1379      193.60371     -7209.5342      10040.062    
     25200   956.43113      1161.3807     -7397.3263      193.86389     -7203.4624      11680.968    
     25300   987.70492      1199.356      -7403.2931      200.20293     -7203.0902      18266.238    
     25400   1132.9979      1375.7832     -7442.7932      229.65311     -7213.1401      5513.3695    
     25500   942.11464      1143.9963     -7419.3467      190.96201     -7228.3846      26284.886    
     25600   1066.7256      1295.3096     -7409.5031      216.22003     -7193.2831      17413.876    
     25700   1006.0904      1221.6812     -7355.015       203.92957     -7151.0854      29231.845    
     25800   1287.2828      1563.1292     -7412.7978      260.9259      -7151.8719      16706.503    
     25900   986.29169      1197.6399     -7407.981       199.91648     -7208.0645      20884.027    
     26000   901.02015      1094.0959     -7409.839       182.63235     -7227.2066      16799.479    
     26100   1093.6382      1327.9893     -7448.3818      221.67509     -7226.7068      13043.383    
     26200   1018.4515      1236.6911     -7444.1299      206.43511     -7237.6948      19603.413    
     26300   872.5048       1059.4701     -7433.7666      176.85243     -7256.9141      20598.332    
     26400   902.84577      1096.3127     -7416.7103      183.0024      -7233.7079      13811.766    
     26500   1031.7241      1252.8078     -7399.9596      209.1254      -7190.8342      16402.21     
     26600   1105.8613      1342.8316     -7402.5622      224.15265     -7178.4096      5000.2719    
     26700   987.08837      1198.6073     -7393.6687      200.07796     -7193.5907      3879.4536    
     26800   783.25793      951.09891     -7408.9444      158.76253     -7250.1819      20640.787    
     26900   1068.085       1296.9604     -7464.6965      216.49559     -7248.201       5721.7007    
     27000   902.16573      1095.487      -7423.4819      182.86456     -7240.6173      20565.065    
     27100   995.39521      1208.6942     -7402.3091      201.76171     -7200.5474      5355.8045    
     27200   1081.3802      1313.1046     -7405.5633      219.19045     -7186.3728      28167.177    
     27300   1092.2204      1326.2676     -7423.0875      221.3877      -7201.6998      1716.4558    
     27400   934.23611      1134.4296     -7429.7681      189.36507     -7240.4031      30609.118    
     27500   901.04289      1094.1235     -7428.1142      182.63696     -7245.4772      26840.577    
     27600   941.92254      1143.7631     -7395.306       190.92307     -7204.383       3872.4875    
     27700   1150.7855      1397.3824     -7419.5164      233.25857     -7186.2579      27368.803    
     27800   920.86162      1118.1891     -7382.266       186.65412     -7195.6119      11786.93     
     27900   913.00505      1108.649      -7385.3765      185.06163     -7200.3148      4248.9983    
